original_url	save_target	save_page_url
https://www.agisoft.com/forum/index.php?topic=8444.msg40298#msg40298	https://www.agisoft.com/forum/index.php?topic=8444.msg40298	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D8444.msg40298
https://www.agisoft.com/forum/index.php?topic=8444.msg40300#msg40300	https://www.agisoft.com/forum/index.php?topic=8444.msg40300	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D8444.msg40300
https://www.agisoft.com/forum/index.php?topic=8879.msg41875#msg41875	https://www.agisoft.com/forum/index.php?topic=8879.msg41875	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D8879.msg41875
https://www.agisoft.com/forum/index.php?topic=8879.msg42196#msg42196	https://www.agisoft.com/forum/index.php?topic=8879.msg42196	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D8879.msg42196
https://www.agisoft.com/forum/index.php?topic=8879.msg58893#msg58893	https://www.agisoft.com/forum/index.php?topic=8879.msg58893	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D8879.msg58893
https://www.agisoft.com/forum/index.php?topic=8967.msg42062#msg42062	https://www.agisoft.com/forum/index.php?topic=8967.msg42062	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D8967.msg42062
https://www.agisoft.com/forum/index.php?topic=8967.msg42514#msg42514	https://www.agisoft.com/forum/index.php?topic=8967.msg42514	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D8967.msg42514
https://www.agisoft.com/forum/index.php?topic=8978.msg42061#msg42061	https://www.agisoft.com/forum/index.php?topic=8978.msg42061	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D8978.msg42061
https://www.agisoft.com/forum/index.php?topic=8984.msg42655#msg42655	https://www.agisoft.com/forum/index.php?topic=8984.msg42655	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D8984.msg42655
https://www.agisoft.com/forum/index.php?topic=9018.msg42291#msg42291	https://www.agisoft.com/forum/index.php?topic=9018.msg42291	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9018.msg42291
https://www.agisoft.com/forum/index.php?topic=9240.msg43080#msg43080	https://www.agisoft.com/forum/index.php?topic=9240.msg43080	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9240.msg43080
https://www.agisoft.com/forum/index.php?topic=9240.msg66440#msg66440	https://www.agisoft.com/forum/index.php?topic=9240.msg66440	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9240.msg66440
https://www.agisoft.com/forum/index.php?topic=9244.msg43493#msg43493	https://www.agisoft.com/forum/index.php?topic=9244.msg43493	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9244.msg43493
https://www.agisoft.com/forum/index.php?topic=9404.msg44623#msg44623	https://www.agisoft.com/forum/index.php?topic=9404.msg44623	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9404.msg44623
https://www.agisoft.com/forum/index.php?topic=9587.msg44910#msg44910	https://www.agisoft.com/forum/index.php?topic=9587.msg44910	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9587.msg44910
https://www.agisoft.com/forum/index.php?topic=9612.msg44367#msg44367	https://www.agisoft.com/forum/index.php?topic=9612.msg44367	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9612.msg44367
https://www.agisoft.com/forum/index.php?topic=9793.msg45620#msg45620	https://www.agisoft.com/forum/index.php?topic=9793.msg45620	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9793.msg45620
https://www.agisoft.com/forum/index.php?topic=9793.msg45633#msg45633	https://www.agisoft.com/forum/index.php?topic=9793.msg45633	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9793.msg45633
https://www.agisoft.com/forum/index.php?topic=9910.msg45643#msg45643	https://www.agisoft.com/forum/index.php?topic=9910.msg45643	https://archive.ph/?url=https%3A%2F%2Fwww.agisoft.com%2Fforum%2Findex.php%3Ftopic%3D9910.msg45643
