article_url	archive_url	short_url	status	content_status	note	title
https://agisoft.freshdesk.com/support/solutions/articles/31000162414	https://archive.today/20260917220716/https://agisoft.freshdesk.com/support/solutions/articles/31000162414		ARCHIVED	GOOD		Masks from background photos
https://agisoft.freshdesk.com/support/solutions/articles/31000162464	https://archive.today/20260917220710/https://agisoft.freshdesk.com/support/solutions/articles/31000162464		ARCHIVED	GOOD		3D Spacemouse controller
https://agisoft.freshdesk.com/support/solutions/articles/31000162477	https://archive.today/20260917220705/https://agisoft.freshdesk.com/support/solutions/articles/31000162477		ARCHIVED	GOOD		Exported model becomes less detailed and ripples
https://agisoft.freshdesk.com/support/solutions/articles/31000162552	https://archive.today/20260917221144/https://agisoft.freshdesk.com/support/solutions/articles/31000162552		ARCHIVED	GOOD		Automatic detection of objects on orthomosaic
https://agisoft.freshdesk.com/support/solutions/articles/31000162572	https://archive.today/20260917221138/https://agisoft.freshdesk.com/support/solutions/articles/31000162572		ARCHIVED	GOOD		Metashape Standard license activation on macOS for multiple users on the same computer
https://agisoft.freshdesk.com/support/solutions/articles/31000162602	https://archive.today/20260917221134/https://agisoft.freshdesk.com/support/solutions/articles/31000162602		ARCHIVED	GOOD		Creating scale bars in the project without coded targets
https://agisoft.freshdesk.com/support/solutions/articles/31000162626	https://archive.today/20260917221135/https://agisoft.freshdesk.com/support/solutions/articles/31000162626		ARCHIVED	GOOD		Agisoft Cloud Virtual Tour tutorial
https://agisoft.freshdesk.com/support/solutions/articles/31000162627	https://archive.today/20260917221132/https://agisoft.freshdesk.com/support/solutions/articles/31000162627		ARCHIVED	GOOD		Import video issues
https://agisoft.freshdesk.com/support/solutions/articles/31000163220	https://archive.today/20260917221129/https://agisoft.freshdesk.com/support/solutions/articles/31000163220		ARCHIVED	GOOD		How to improve the modeling of thin objects in Metashape
https://agisoft.freshdesk.com/support/solutions/articles/31000163267	https://archive.today/20260917221118/https://agisoft.freshdesk.com/support/solutions/articles/31000163267		ARCHIVED	GOOD		Troubleshooting about usage on Linux
https://agisoft.freshdesk.com/support/solutions/articles/31000163268	https://archive.today/20260917221114/https://agisoft.freshdesk.com/support/solutions/articles/31000163268		ARCHIVED	GOOD		Turntable capturing scenario and processing workflow
https://agisoft.freshdesk.com/support/solutions/articles/31000163280	https://archive.today/20260917221115/https://agisoft.freshdesk.com/support/solutions/articles/31000163280		ARCHIVED	GOOD		Firewall configuration
https://agisoft.freshdesk.com/support/solutions/articles/31000163324	https://archive.today/20260917221113/https://agisoft.freshdesk.com/support/solutions/articles/31000163324		ARCHIVED	GOOD		Suggested scenario for photo shooting an interior
https://agisoft.freshdesk.com/support/solutions/articles/31000163388	https://archive.today/20260917221104/https://agisoft.freshdesk.com/support/solutions/articles/31000163388		ARCHIVED	GOOD		Automatic masking from the model
https://agisoft.freshdesk.com/support/solutions/articles/31000164388	https://archive.today/20260917221106/https://agisoft.freshdesk.com/support/solutions/articles/31000164388		ARCHIVED	GOOD		DEM editing tools
https://agisoft.freshdesk.com/support/solutions/articles/31000164680	https://archive.today/20260917221059/https://agisoft.freshdesk.com/support/solutions/articles/31000164680		ARCHIVED	GOOD		How to create offline activation request for the floating license server activation
https://agisoft.freshdesk.com/support/solutions/articles/31000166900	https://archive.today/20260917221058/https://agisoft.freshdesk.com/support/solutions/articles/31000166900		ARCHIVED	GOOD		Frequent floating license activation mistakes
https://agisoft.freshdesk.com/support/solutions/articles/31000166933	https://archive.today/20260917221056/https://agisoft.freshdesk.com/support/solutions/articles/31000166933		ARCHIVED	GOOD		Processing R-JPEG data in Metashape
https://agisoft.freshdesk.com/support/solutions/articles/31000166942	https://archive.today/20260917221054/https://agisoft.freshdesk.com/support/solutions/articles/31000166942		ARCHIVED	GOOD		Mesh model based volume measure
https://agisoft.freshdesk.com/support/solutions/articles/31000167427	https://archive.today/20260917221050/https://agisoft.freshdesk.com/support/solutions/articles/31000167427		ARCHIVED	GOOD		Agisoft Cloud Quickstart
https://agisoft.freshdesk.com/support/solutions/articles/31000167433	https://archive.today/20260917221052/https://agisoft.freshdesk.com/support/solutions/articles/31000167433		ARCHIVED	GOOD		Agisoft Cloud account management:
https://agisoft.freshdesk.com/support/solutions/articles/31000167860	https://archive.today/20260917221051/https://agisoft.freshdesk.com/support/solutions/articles/31000167860		ARCHIVED	GOOD		automatic processing, single button processing, one button processing
https://agisoft.freshdesk.com/support/solutions/articles/31000167872	https://archive.today/20260917221042/https://agisoft.freshdesk.com/support/solutions/articles/31000167872		ARCHIVED	GOOD		Batch processing
https://agisoft.freshdesk.com/support/solutions/articles/31000167986	https://archive.today/20260917221430/https://agisoft.freshdesk.com/support/solutions/articles/31000167986		ARCHIVED	GOOD		Advanced Selection tools for Point Cloud and Model
https://agisoft.freshdesk.com/support/solutions/articles/31000168141	https://archive.today/20260917221429/https://agisoft.freshdesk.com/support/solutions/articles/31000168141		ARCHIVED	GOOD		Export undistorted photos
https://agisoft.freshdesk.com/support/solutions/articles/31000168292	https://archive.today/20260917221433/https://agisoft.freshdesk.com/support/solutions/articles/31000168292		ARCHIVED	GOOD		How to download script from GitHub?
https://agisoft.freshdesk.com/support/solutions/articles/31000168474	https://archive.today/20260917221428/https://agisoft.freshdesk.com/support/solutions/articles/31000168474		ARCHIVED	GOOD		Terrestrial laser scans processing in Metashape 2.3.x
https://agisoft.freshdesk.com/support/solutions/articles/31000169030	https://archive.today/20260917221429/https://agisoft.freshdesk.com/support/solutions/articles/31000169030		ARCHIVED	GOOD		Aerial laser scans data processing
https://agisoft.freshdesk.com/support/solutions/articles/31000169229	https://archive.today/20260917221414/https://agisoft.freshdesk.com/support/solutions/articles/31000169229		ARCHIVED	GOOD		(Metashape 2.x) Floating license activation procedure
https://agisoft.freshdesk.com/support/solutions/articles/31000169237	https://archive.today/20260917221417/https://agisoft.freshdesk.com/support/solutions/articles/31000169237		ARCHIVED	GOOD		(Metashape 2.x) Floating license deactivation procedure
https://agisoft.freshdesk.com/support/solutions/articles/31000169304	https://archive.today/20260917221407/https://agisoft.freshdesk.com/support/solutions/articles/31000169304		ARCHIVED	GOOD		(Metashape 2.x) Offline activation of Node-locked license
https://agisoft.freshdesk.com/support/solutions/articles/31000169378	https://archive.today/20260917221408/https://agisoft.freshdesk.com/support/solutions/articles/31000169378		ARCHIVED	GOOD		(Metashape 2.x) Linking client machine to the license server
https://agisoft.freshdesk.com/support/solutions/articles/31000169438	https://archive.today/20260917221405/https://agisoft.freshdesk.com/support/solutions/articles/31000169438		ARCHIVED	GOOD		(Metashape 2.x) How to run license server as a system service
https://agisoft.freshdesk.com/support/solutions/articles/31000169660	https://archive.today/20260917221359/https://agisoft.freshdesk.com/support/solutions/articles/31000169660		ARCHIVED	GOOD		Configure custom basemap
https://agisoft.freshdesk.com/support/solutions/articles/31000170259	https://archive.today/20260917221358/https://agisoft.freshdesk.com/support/solutions/articles/31000170259		ARCHIVED	GOOD		Vectorization tools
https://agisoft.freshdesk.com/support/solutions/articles/31000170365	https://archive.today/20260917221359/https://agisoft.freshdesk.com/support/solutions/articles/31000170365		ARCHIVED	GOOD		Measurement tools in Model view
https://agisoft.freshdesk.com/support/solutions/articles/31000170564	https://archive.today/20260917221355/https://agisoft.freshdesk.com/support/solutions/articles/31000170564		ARCHIVED	GOOD		How to conduct inspection and report
https://agisoft.freshdesk.com/support/solutions/articles/31000171950	https://archive.today/20260917221354/https://agisoft.freshdesk.com/support/solutions/articles/31000171950		ARCHIVED	GOOD		Block Model
https://agisoft.freshdesk.com/support/solutions/articles/31000172034	https://archive.today/20260917221353/https://agisoft.freshdesk.com/support/solutions/articles/31000172034		ARCHIVED	GOOD		Major changes in Agisoft Metashape 2.1
https://agisoft.freshdesk.com/support/solutions/articles/31000172512	https://archive.today/20260917221349/https://agisoft.freshdesk.com/support/solutions/articles/31000172512		ARCHIVED	GOOD		Hardware recommendations
https://agisoft.freshdesk.com/support/solutions/articles/31000173952	https://archive.today/20260917221350/https://agisoft.freshdesk.com/support/solutions/articles/31000173952		ARCHIVED	GOOD		New features in Agisoft Metashape 2.2.x
https://agisoft.freshdesk.com/support/solutions/articles/31000173963	https://archive.today/20260917221344/https://agisoft.freshdesk.com/support/solutions/articles/31000173963		ARCHIVED	GOOD		Orthomosaic Pansharpening
https://agisoft.freshdesk.com/support/solutions/articles/31000175667	https://archive.today/20260917221345/https://agisoft.freshdesk.com/support/solutions/articles/31000175667		ARCHIVED	GOOD		How to manage your team
https://agisoft.freshdesk.com/support/solutions/articles/31000177202	https://archive.today/20260917221341/https://agisoft.freshdesk.com/support/solutions/articles/31000177202		ARCHIVED	GOOD		New features in Agisoft Metashape 2.3.x
https://agisoft.freshdesk.com/support/solutions/articles/31000177705	https://archive.today/20260917221340/https://agisoft.freshdesk.com/support/solutions/articles/31000177705		ARCHIVED	GOOD		Texture editing tool (Assign image)
https://agisoft.freshdesk.com/support/solutions/articles/31000177786	https://archive.today/20260917221335/https://agisoft.freshdesk.com/support/solutions/articles/31000177786		ARCHIVED	GOOD		How to configure geospatial data visualization
https://agisoft.freshdesk.com/support/solutions/articles/31000179305	https://archive.today/20260917214005/https://agisoft.freshdesk.com/support/solutions/articles/31000179305		ARCHIVED	GOOD		Create Metashape project
https://agisoft.freshdesk.com/support/solutions/articles/31000179306	https://archive.today/20260917214004/https://agisoft.freshdesk.com/support/solutions/articles/31000179306		ARCHIVED	GOOD		Metashape settings
https://agisoft.freshdesk.com/support/solutions/articles/31000179307	https://archive.today/20260917213959/https://agisoft.freshdesk.com/support/solutions/articles/31000179307		ARCHIVED	GOOD		Project window and Panes
https://agisoft.freshdesk.com/support/solutions/articles/31000179332	https://archive.today/20260917213646/https://agisoft.freshdesk.com/support/solutions/articles/31000179332		ARCHIVED	GOOD		Basic commands when working with coordinate systems via Python
https://agisoft.freshdesk.com/support/solutions/articles/31000179371	https://archive.today/20260917213955/https://agisoft.freshdesk.com/support/solutions/articles/31000179371		ARCHIVED	GOOD		Preselection types for image alignment
https://agisoft.freshdesk.com/support/solutions/articles/31000179476	https://archive.today/20260917213947/https://agisoft.freshdesk.com/support/solutions/articles/31000179476		ARCHIVED	GOOD		How to generate contour lines in Metashape
https://agisoft.freshdesk.com/support/solutions/articles/31000179478	https://archive.today/20260917213937/https://agisoft.freshdesk.com/support/solutions/articles/31000179478		ARCHIVED	GOOD		How to create calibration groups
